p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.3781529580393007e-121	0.6428718379837166	0.502	0.064	2.327424715536771e-117	8	Dusp5
2.7283612820849574e-121	0.9849036999411223	0.599	0.089	4.607656533185076e-117	8	Ehd1
9.704941728691167e-121	1.2518524224865382	0.571	0.083	1.6389705591413644e-116	8	Ccnl1
2.637459512099708e-120	1.3044474243205175	0.71	0.124	4.4541416240339866e-116	8	Iqgap1
2.8855451152634914e-120	1.630024892045819	0.594	0.091	4.873108590656984e-116	8	Txnrd1
4.2004501141116664e-120	0.712695881167253	0.281	0.021	7.093720152711782e-116	8	Chd7
3.494106310708493e-119	0.8726684228699184	0.41	0.046	5.900846737524503e-115	8	Zyx
5.281225262433898e-119	0.6909648414096037	0.516	0.07	8.918933223198367e-115	8	Bcl10
2.415344445902935e-117	0.7743141533198312	0.267	0.02	4.0790337002408764e-113	8	Arap1
6.983335459251715e-117	0.8114953670582628	0.424	0.049	1.1793456923584297e-112	8	Klf7
9.377158522564507e-117	0.8258450987465393	0.461	0.058	1.5836145312906939e-112	8	Erbin
1.1681384575652785e-116	1.2642855227868561	0.673	0.114	1.9727522271362423e-112	8	Kdm6b
1.1868493857818173e-116	0.6271021303178052	0.286	0.023	2.004351242708333e-112	8	Lmbrd1
2.596320243774179e-116	0.7809368355130979	0.447	0.055	4.3846656276858335e-112	8	Gpbp1
3.269479538406374e-116	1.7412065860822117	0.737	0.141	5.5214970444606845e-112	8	Pim1
3.407465007969643e-116	0.8282093583772616	0.286	0.023	5.754526905459133e-112	8	Mpp1
6.408425274084855e-116	0.8470609917290619	0.456	0.057	1.0822548602874503e-111	8	Fndc3b
7.074997448715716e-116	1.6584197775944811	0.747	0.145	1.1948255691391102e-111	8	Atp6v0c
1.0244669347729224e-115	0.819035036166988	0.631	0.102	1.7301197594445115e-111	8	Tmbim6
1.9687222979078043e-115	0.8633666681046521	0.553	0.081	3.3247782167066997e-111	8	Srsf5
8.210355560335461e-115	0.9412283174662732	0.3	0.026	1.3865648470294526e-110	8	Igf2r
1.7440333155588788e-114	0.9679658580803499	0.29	0.024	2.9453234633158345e-110	8	Slc49a4
2.1755986876635192e-114	0.6344499543726441	0.369	0.039	3.674151063726151e-110	8	Tnfrsf1a
6.946004928458055e-114	1.31341170534211	0.276	0.022	1.1730413123179964e-109	8	Ptprj
1.3531349792547923e-113	0.5037260167893729	0.456	0.057	2.285174352965493e-109	8	Lrrfip1
4.602527161925915e-113	1.0508440983170304	0.502	0.07	7.772747871060485e-109	8	Skil
7.432403269845815e-113	1.0045407857808706	0.41	0.048	1.2551842642115613e-108	8	Prr13
8.054865576286847e-113	0.8375293137272667	0.304	0.027	1.3603056985233226e-108	8	Csf2rb2
1.0756779673557378e-112	0.9645210254924692	0.442	0.054	1.81660495127037e-108	8	Lyz2
1.2924931442064273e-112	0.7640528479540769	0.392	0.044	2.1827624219358145e-108	8	1810013L24Rik
7.589047673486325e-112	0.49396913831611144	0.332	0.032	1.2816383710983706e-107	8	Supt4a
4.75401486133794e-111	0.8518566680101547	0.401	0.047	8.028580297827512e-107	8	Oser1
7.698020498067185e-111	0.8310948247644661	0.332	0.033	1.3000417017135861e-106	8	Tnip1
2.4681487438537984e-110	0.6360767580550302	0.332	0.033	4.1682095986202944e-106	8	Dennd5a
2.7894454622367337e-110	1.7300289181436792	0.484	0.068	4.710815496625396e-106	8	Basp1
7.25349379340793e-110	1.0386659326666559	0.401	0.047	1.2249700318307311e-105	8	Abca1
8.11050007987484e-110	0.7128341749051944	0.369	0.04	1.3697012534892629e-105	8	Soat1
9.49966438007787e-110	1.0301677139623235	0.608	0.1	1.6043033205075507e-105	8	Msn
4.282450674762387e-109	0.8060868018918046	0.47	0.063	7.23220269953872e-105	8	Atp6v1b2
6.089875508071934e-109	0.9130062570685699	0.387	0.045	1.0284581758031882e-104	8	Nfkb2
4.382618250572991e-108	0.6532281565157181	0.286	0.025	7.401365701567667e-104	8	Kdm5b
9.131884184079065e-108	1.1029289456760936	0.608	0.102	1.5421926010072724e-103	8	App
1.3617925244453345e-107	1.7230109006377976	0.341	0.036	2.299795215283281e-103	8	Hilpda
2.603900278444345e-107	0.6118380771199479	0.594	0.095	4.39746679023681e-103	8	Rbm39
3.9190320217345676e-107	0.662372581270614	0.369	0.041	6.618461278305337e-103	8	Pcf11
8.134152223188214e-107	1.7008235236073062	0.696	0.137	1.3736956274520255e-102	8	Marcks
1.6113824854130292e-106	0.6171858620396233	0.461	0.062	2.7213027413655235e-102	8	Crebbp
6.689197800014066e-106	0.7595954014364199	0.479	0.067	1.1296717244663755e-101	8	Ell2
1.0264238137181972e-105	0.44081608428507946	0.378	0.044	1.7334245366072914e-101	8	Ccnl2
1.1367730856805126e-105	0.5084264393164764	0.419	0.052	1.9197823870972496e-101	8	Klf3
1.2280490222964998e-105	0.6127451011524179	0.567	0.09	2.073929188854329e-101	8	Atp6v0e
1.3232552632568014e-105	0.7546590923239989	0.258	0.021	2.2347134885880863e-101	8	Bcl6
2.0618852320970904e-105	1.1054891542673484	0.253	0.02	3.482111779965566e-101	8	Uvrag
4.810232591557015e-105	1.0743595155495795	0.346	0.038	8.123520800621486e-101	8	Nisch
5.444190154600344e-105	0.5508296699850049	0.336	0.035	9.194148333089061e-101	8	Fbxl3
8.249539013178859e-105	1.1638691671116952	0.373	0.044	1.3931821485456456e-100	8	Nampt
7.111160635463286e-104	0.5815786577455263	0.364	0.041	1.2009328081170398e-99	8	Mknk2
1.8063054532197967e-103	0.95499758135671	0.659	0.118	3.0504886493975928e-99	8	Ier5
2.0448326441099325e-103	0.5692327943034527	0.263	0.022	3.453313369372854e-99	8	Tfe3
8.642448253172537e-103	0.8511284872363032	0.516	0.079	1.459536660995778e-98	8	Ddx6
9.276025984295354e-103	0.5963723714921124	0.355	0.04	1.5665352682277993e-98	8	Lrrfip2
1.0735820908790413e-102	0.8679248171751073	0.263	0.022	1.8130654350765248e-98	8	Washc2
1.1526806065550219e-102	0.7786153043923438	0.304	0.03	1.946647008350121e-98	8	Mfsd14a
1.910071844667149e-102	0.7809510347146364	0.479	0.069	3.225729331273881e-98	8	Mrpl33
7.217223851654447e-102	0.44823596833308454	0.304	0.03	1.218844764067403e-97	8	Emd
3.1664171361218996e-101	0.6917408320456286	0.502	0.076	5.347445259482664e-97	8	Wsb1
3.59540629474305e-101	0.8617302683185675	0.263	0.023	6.071922150562063e-97	8	Tbk1
4.286563780362029e-101	0.7751855148757858	0.548	0.087	7.239148912275394e-97	8	Gnai2
4.439947819939653e-101	0.7932295125536468	0.452	0.063	7.498183878314086e-97	8	Rsrp1
5.340197327500037e-101	0.8576537824700097	0.558	0.092	9.018525246682063e-97	8	Selenok
5.5251073051288633e-101	0.6334660465977962	0.346	0.039	9.330801216901624e-97	8	Chp1
7.408130366529427e-101	0.7436249975864382	0.253	0.021	1.2510850562994897e-96	8	Pik3c2a
3.2023907544594043e-100	0.6899487700616634	0.346	0.039	5.408197506131042e-96	8	Jak2
5.017872240423616e-100	0.6958409266598379	0.336	0.037	8.474182639627402e-96	8	Rabgef1
6.48695617154869e-100	0.44499626896218725	0.327	0.035	1.0955171582511428e-95	8	Lnpep
1.2683735616481391e-99	0.5474303709938733	0.281	0.026	2.1420292709113773e-95	8	Ogt
1.3437276268723295e-99	0.7673222408433138	0.567	0.094	2.26928721626199e-95	8	Rbms1
1.4722522661931478e-99	0.7677747046183124	0.272	0.024	2.486339627146988e-95	8	Rgs2
6.445294798884973e-99	1.7795637734431642	0.267	0.024	1.0884813856356942e-94	8	Isg15
6.885099517464449e-99	0.6904936246897165	0.346	0.039	1.1627556065093962e-94	8	Ap3s1
1.463920448289977e-98	0.6583180365208963	0.346	0.039	2.4722688530721135e-94	8	Pxn
3.0947766305643594e-98	0.5526340441240536	0.272	0.025	5.22645877369709e-94	8	BC031181
4.7011418175461465e-98	0.5433526603261214	0.276	0.026	7.939288301471933e-94	8	Atg3
8.344776083766768e-98	2.6724077303122193	0.719	0.181	1.4092657850265317e-93	8	Thbs1
1.4633250689504447e-97	0.4953679862895459	0.253	0.022	2.471263376443511e-93	8	Fcho2
2.027374125845547e-97	1.0885899194443134	0.3	0.031	3.42382942372796e-93	8	Ankrd12
2.2156362631195476e-97	1.0075116603325136	0.253	0.022	3.741766521156292e-93	8	Gde1
2.6041976854703534e-97	1.2825187205188926	0.668	0.129	4.397969051222333e-93	8	Sat1
5.889823366569134e-97	0.6973706971579536	0.29	0.029	9.946733701461954e-93	8	Ccdc12
9.699290603579121e-97	0.6023227810983331	0.387	0.05	1.638016197132442e-92	8	Brd4
4.286901175790667e-96	0.737107154472521	0.553	0.093	7.239718705675279e-92	8	Cltc
6.3237239112310526e-96	0.6751558630113237	0.488	0.075	1.0679504941287002e-91	8	Sf3b1
8.016075712002054e-96	0.47836744684017507	0.479	0.073	1.3537548662429069e-91	8	Pum2
1.0849701163864044e-95	0.468017835919031	0.396	0.052	1.8322975325533598e-91	8	1810058I24Rik
8.836572763022808e-94	0.8390179088085292	0.318	0.035	1.4923204082192917e-89	8	Zc3h12a
1.3853687345021112e-93	1.1127988566939444	0.286	0.029	2.3396107188271653e-89	8	Atp6v1c1
1.623025649095285e-93	0.4983680725939774	0.29	0.03	2.7409657161921176e-89	8	Zfand3
7.107100700042089e-93	0.6087262434657156	0.272	0.026	1.200247166223108e-88	8	Nedd9
1.0211723200844593e-92	0.8846529155048364	0.355	0.044	1.724555814158635e-88	8	Sgpl1
1.0792353531895368e-92	0.6301834903703749	0.304	0.033	1.8226126644664897e-88	8	Smim14
2.091612110233267e-92	0.8444646487626488	0.636	0.121	3.5323145317619417e-88	8	Rap1b
5.2880993344984646e-92	0.9349477791617558	0.313	0.035	8.930542156101007e-88	8	Celf2
9.421814043319247e-92	0.38361630549831016	0.461	0.07	1.5911559556357544e-87	8	Atp6v1g1
3.250414143494238e-91	2.031949480047368	0.899	0.36	5.489299405533069e-87	8	mt-Rnr2
1.108596578053982e-90	0.6291059516662243	0.456	0.07	1.872197901017565e-86	8	Tra2a
3.262011109471243e-90	0.74401445662943555	0.286	0.03	5.508884361675035e-86	8	Samhd1
2.039901833752828e-89	0.8063928403965408	0.258	0.025	3.444986216841776e-85	8	Cbl
3.1305330995564756e-89	0.5056392636234648	0.253	0.024	5.286844298530976e-85	8	Rap2c
3.2489470505196916e-89	1.0617231757821632	0.263	0.025	5.486821778917655e-85	8	Malt1
8.078002812020458e-89	0.3932995579964116	0.359	0.046	1.364213114894015e-84	8	Napa
2.0820845858684333e-88	0.5039997019912981	0.29	0.031	3.5162244486146104e-84	8	Cript
2.7657184826448517e-88	0.7238216183601821	0.29	0.031	4.670745373490625e-84	8	Ppp1r18
4.026060241639609e-88	0.7621218906558165	0.364	0.048	6.7992105360809715e-84	8	Ist1
4.5728848694480145e-88	0.9403882674809432	0.267	0.027	7.722687967523807e-84	8	Ypel5
6.196316729667937e-88	0.7849545455464886	0.346	0.044	1.046433969306321e-83	8	Nktr
3.4545133878824045e-87	0.3980867146486151	0.313	0.036	5.833982209455805e-83	8	Mkrn1
2.0132638716926726e-86	1.92835202265007	0.834	0.282	3.4000000265145854e-82	8	Cebpb
2.9643663935181135e-86	0.42059956935574005	0.35	0.045	5.00622196537339e-82	8	Capza1
2.989052890432576e-86	0.5189274775099855	0.581	0.107	5.0479125213625344e-82	8	Arpc1b
3.0912186034007493e-86	0.3751526884539108	0.3	0.034	5.220449977423185e-82	8	Carhsp1
3.735089022642385e-86	0.9197759136145773	0.323	0.039	6.30781834143846e-82	8	Nr4a3
4.905541328911412e-86	0.7807826840388997	0.332	0.041	8.284478196265592e-82	8	Cdk9
9.301631500300903e-86	0.39753725927027284	0.364	0.049	1.5708595277708163e-81	8	Scand1
1.2698294550715807e-84	1.4560935807436195	0.742	0.176	2.1444879837248856e-80	8	Dusp1
5.759044734006411e-84	1.8990553264814722	0.788	0.21	9.725874746790027e-80	8	Nfkbia
1.6205049423618486e-83	0.8892756179086747	0.304	0.036	2.73670874666069e-79	8	Atp6v1d
2.0492326830666006e-83	0.44341701737546013	0.286	0.032	3.460744155162875e-79	8	Qsox1
5.3822209881738134e-83	0.6310167673991102	0.253	0.026	9.089494804827936e-79	8	Kansl1
9.306693766192252e-83	0.4943605930518531	0.336	0.043	1.5717144432345476e-78	8	Mafk
1.1702124257291379e-82	1.9937463422585633	0.378	0.054	1.976254744571368e-78	8	Cxcl3
2.2459948265654194e-82	0.3095487892290958	0.618	0.123	3.7930360631036806e-78	8	Ptbp3
2.78552985287857e-82	1.016536252627489	0.258	0.027	4.704202815541328e-78	8	4932438A13Rik
4.552225920007471e-82	0.92549325938313	0.313	0.039	7.687799133708617e-78	8	Ptpn1
5.560911295487604e-82	0.4756705587585348	0.419	0.065	9.391266995819466e-78	8	Atp6v1f
5.64522871385046e-82	0.5984639246876733	0.313	0.039	9.533662251950656e-78	8	Itsn2
7.968963983369864e-82	0.39896548778127316	0.373	0.053	1.3457986375115026e-77	8	Gng12
5.13815448968811e-81	0.794711802649564	0.29	0.034	8.67731530218528e-77	8	Vps26a
1.6697880562030714e-80	0.4685932004376956	0.641	0.132	2.819938069315747e-76	8	Rhoa
1.039304391370874e-79	0.6837602242334114	0.304	0.037	1.755177256147132e-75	8	Aff1
1.2284776029991184e-79	0.5374301276051381	0.558	0.108	2.074652975944911e-75	8	Clic1
2.402747397078136e-79	0.5436968212850373	0.47	0.081	4.057759804185556e-75	8	Son
2.6150222281889714e-79	0.8047207939441178	0.304	0.037	4.4162495389655347e-75	8	Bcl3
6.154512609929292e-79	0.27424286058172753	0.369	0.053	1.039374089564859e-74	8	Nsd3
9.97193203738729e-79	0.4677412311668807	0.415	0.065	1.6840598824739656e-74	8	Bhlhe40
1.0174586504522713e-78	0.6022684219442214	0.369	0.054	1.7182841688837956e-74	8	Furin
4.531861688778303e-78	0.35134635185298446	0.502	0.091	7.653408020008797e-74	8	Tpm3
1.0797060116103334e-77	0.568354360910511	0.295	0.036	1.823407512407531e-73	8	Rbm5
1.5047846989020152e-77	1.393285087583909	0.373	0.056	2.5412803995057233e-73	8	Akap13
3.685145906100178e-77	0.6922511091668149	0.355	0.051	6.223474406221981e-73	8	Rel
4.0840436433311996e-77	0.5013222619017446	0.392	0.061	6.89713290485773e-73	8	Pak2
4.840010480723602e-77	0.40327760448685024	0.276	0.032	8.17380969984602e-73	8	Safb2
8.68740898622776e-77	1.2085491070185086	0.258	0.029	1.4671296295941441e-72	8	Ecpas
1.770880667618894e-76	0.9149389153104268	0.419	0.07	2.990663271474788e-72	8	Bri3
3.4355511876139244e-76	0.6602186566020563	0.475	0.085	5.801958845642396e-72	8	Prdx6
4.345249782248906e-76	0.4183436202498876	0.47	0.083	7.338257832261953e-72	8	Pafah1b1
1.777176208203113e-75	0.5469554030524129	0.419	0.069	3.001295180413417e-71	8	Runx1
9.303759023467532e-75	0.2813456366885545	0.369	0.055	1.5712188238831966e-70	8	Grb2
3.0374953657335423e-74	1.0363405646278252	0.392	0.063	5.1297221736508065e-70	8	Ctsz
3.4067691361248445e-74	0.4927733281111112	0.267	0.031	5.753351717087637e-70	8	Rc3h2
3.4216839846298094e-74	0.4129148838021277	0.359	0.054	5.778539913242822e-70	8	Atp6ap2
7.516685516046707e-74	0.2885390503490406	0.53	0.103	1.269417849949968e-69	8	Picalm
7.959919015819876e-74	1.1518097714548396	0.737	0.182	1.3442711233916608e-69	8	Cd9
1.1878470112403272e-73	0.4411182934937421	0.267	0.031	2.0060360325826646e-69	8	Ppp1r10
1.542320555981271e-73	0.6661800285331096	0.272	0.033	2.60467095494117e-69	8	Plekhm2
1.2495384476398396e-72	0.3615098691353058	0.369	0.057	2.110220530374161e-68	8	Maff
1.9076554617691325e-72	0.5374697985077013	0.341	0.05	3.221648543835711e-68	8	Nufip2
1.967122920929586e-72	0.5255763286671851	0.392	0.064	3.322077188865885e-68	8	Wdr26
3.249051011961004e-72	0.41213355377672856	0.272	0.033	5.486997348999744e-68	8	Mef2d
3.67156757772816e-72	1.3368267719679587	0.76	0.203	6.200543325267317e-68	8	mt-Rnr1
4.953623654243762e-72	0.8545698452055173	0.286	0.037	8.365679627286865e-68	8	Atf1
6.730195989471749e-72	0.5397711527954017	0.263	0.032	1.136595498701989e-67	8	Smad4
9.7680994969939e-72	0.3278026100777498	0.332	0.048	1.6496366430523298e-67	8	Ppp1r12a
1.189396530345064e-71	0.5050927225276725	0.304	0.041	2.0086528604467438e-67	8	Kdm7a
6.760529263878824e-71	0.3206039753605352	0.438	0.078	1.1417181820838557e-66	8	Jak1
1.0573235813837289e-70	0.7993349284262659	0.442	0.08	1.7856080642408413e-66	8	Srxn1
1.422877061636226e-70	0.3110941406243598	0.3	0.041	2.4029547816912583e-66	8	Cisd2
4.582655721288273e-70	0.25848408246671073	0.276	0.035	7.739188982111635e-66	8	Fbxo30
5.821937642305377e-70	0.5250482827823717	0.332	0.049	9.832088290325321e-66	8	Ptpre
6.552306261203556e-70	0.7146693436206696	0.263	0.032	1.1065534813920565e-65	8	Adam17
1.0684301704005965e-69	0.651144808828809	0.346	0.053	1.8043648717725274e-65	8	Cited2
1.5012568551410271e-69	0.287378445249463	0.346	0.053	2.5353225769621665e-65	8	Setd5
1.571299364261356e-69	0.26860104332061496	0.304	0.042	2.653610366364578e-65	8	Psenen
3.51267353595736e-69	0.6362614397081217	0.286	0.038	5.93220306752479e-65	8	Lims1
6.977669114433106e-69	0.2850174075911336	0.29	0.039	1.178388760045463e-64	8	Map2k4
1.3786360980981219e-68	1.4858257492111164	0.793	0.244	2.3282406424681084e-64	8	Ubb
3.5670119360267226e-68	0.4097829129599342	0.604	0.134	6.023969757561929e-64	8	Eif5
3.956453770285624e-68	0.3460470026509448	0.3	0.042	6.681659127258361e-64	8	Sertad1
4.29655097160551e-68	0.5294793989660129	0.359	0.057	7.256015280847385e-64	8	Tapbp
4.950952128225148e-68	0.6912985640400924	0.382	0.064	8.361167954146631e-64	8	Atf3
5.0960671178034425e-68	0.3909954729286904	0.406	0.071	8.606238148546454e-64	8	Chic2
5.446338561920817e-68	0.6780125831089524	0.29	0.04	9.197776563371876e-64	8	Slc20a1
5.713095724178669e-68	0.32482599904333287	0.438	0.08	9.648276058992937e-64	8	Atp1b3
6.200926404055459e-68	0.49538951062065717	0.272	0.035	1.0472124511168859e-63	8	Kmt2e
6.977495916576603e-68	0.2683238880785612	0.415	0.073	1.1783595103914568e-63	8	H2afj
8.894011734916027e-68	0.6903349947465064	0.318	0.047	1.5020207017926186e-63	8	Rbpj
2.665203733011617e-67	0.4913763731203702	0.313	0.046	4.500996064310019e-63	8	Pten
6.257473396918277e-67	0.3911347743937621	0.604	0.136	1.0567621072715586e-62	8	Rac1
1.7530805595816645e-66	0.31889172613982786	0.442	0.081	2.960602449021515e-62	8	Timp2
1.0434960882445573e-65	0.36312741000921234	0.484	0.097	1.7622561938274082e-61	8	Brd2
1.646064372020236e-65	0.8609567501069573	0.705	0.178	2.7798735114677746e-61	8	Ctsb
9.669882201830357e-65	1.1526892909497932	0.751	0.207	1.633049706245111e-60	8	Cd44
1.2265069499732898e-64	0.7144505367554994	0.318	0.049	2.071324937114892e-60	8	Rsrc2
1.3429284558898862e-64	0.34449224064721773	0.415	0.076	2.2679375763068397e-60	8	Prkar1a
1.3990743314996669e-64	0.35613131388798624	0.475	0.095	2.3627567310366373e-60	8	Myh9
1.9591332652674346e-64	0.655697302610339	0.627	0.147	3.3085842583836437e-60	8	Zfp36
2.0957267311082725e-64	0.4239581549893292	0.281	0.039	3.53926330349565e-60	8	Kdm2a
4.071677979657304e-64	0.7617118837988339	0.318	0.049	6.876249772045254e-60	8	Ago2
5.632284504562892e-64	0.25108259640312247	0.286	0.041	9.511802071305811e-60	8	Atp6ap1
6.155190368854173e-64	0.9815643646579053	0.258	0.034	1.0394885494920926e-59	8	Impact
1.0924482303589509e-63	0.998079577657363	0.659	0.166	1.8449265714301961e-59	8	H2-D1
2.3037678639356232e-62	0.3399327480998966	0.263	0.035	3.8906031686144804e-58	8	Wasf2
2.790990803997668e-62	1.025573238589717	0.774	0.222	4.713425269791262e-58	8	Klf6
8.84265095640847e-62	0.3540905309370217	0.442	0.087	1.4933468935182625e-57	8	Fosl2
1.1616690321044434e-61	1.2032201131047215	0.567	0.136	1.961826661417984e-57	8	Sqstm1
1.1901131963878707e-61	0.39013980528401015	0.636	0.154	2.0098631660598362e-57	8	Arpc2
1.3954858436500786e-61	0.4902689628222381	0.355	0.061	2.3566964927562527e-57	8	Cggbp1
1.628469906864309e-61	0.41274243175020664	0.295	0.044	2.7501599787124454e-57	8	Ppp2r5a
1.2928753975931917e-60	0.2902508006228648	0.309	0.048	2.183407971455382e-56	8	Tab2
1.4174739485224104e-60	0.6589056166332297	0.641	0.159	2.393830004264647e-56	8	Slc38a2
1.86757858677067e-60	0.31108273318457025	0.267	0.038	3.1539667173383075e-56	8	Vps29
3.364271992187251e-60	1.099527959424437	0.267	0.038	5.681582540405829e-56	8	Crem
9.605071085499426e-60	0.5070407995210398	0.323	0.052	1.6221044049191431e-55	8	Emb
1.4854533344412803e-59	0.39880420547657314	0.286	0.043	2.5086335912044344e-55	8	Nipbl
1.6184278368378414e-59	0.41965048132833005	0.263	0.037	2.7332009308517465e-55	8	Syf2
3.288773524693516e-58	0.4997368407042151	0.29	0.045	5.554080728502409e-54	8	Mpc1
3.571468917608568e-58	0.6935395705143867	0.35	0.063	6.031496708057349e-54	8	Chd4
6.0719821792534235e-58	0.27551350387204687	0.548	0.127	1.0254363504323181e-53	8	Sh3bgrl3
6.581089786933128e-58	0.26494305818482855	0.263	0.038	1.1114144432172666e-53	8	Max
7.618447747945304e-58	0.5256767070869284	0.258	0.037	1.2866034556730028e-53	8	Rragc
1.0316766628217727e-57	0.5312538548582844	0.286	0.044	1.7422955481734097e-53	8	B4galt5
2.970978205912025e-57	0.3930019697737812	0.392	0.075	5.017387994144228e-53	8	Wnk1
5.070405077905544e-57	0.3040916891071479	0.641	0.162	8.562900095566884e-53	8	Cdc42
1.919105251081324e-56	0.2556646525520294	0.29	0.046	3.24098494802614e-52	8	Npepps
3.1824044976867212e-56	0.30792894535986126	0.406	0.08	5.374444715693335e-52	8	Ugcg
1.8954186769307264e-55	0.3580337646753713	0.295	0.048	3.200983061600611e-51	8	Ythdc1
4.6985986494387515e-55	1.2144159964263	0.369	0.071	7.934993399172163e-51	8	Mdm2
1.0152629447640572e-51	0.3393787075632364	0.272	0.044	1.7145760611175398e-47	8	Susd6
1.3000155071939004e-51	0.2993512864704786	0.323	0.059	2.195466188549059e-47	8	Zc3hav1
1.0129886520885159e-50	0.5746050729825949	0.276	0.046	1.7107352356470856e-46	8	Rest
6.1704238128960846e-49	1.1919702530988068	0.77	0.266	1.0420611735218907e-44	8	H3f3a
2.2567188614942042e-48	0.4008604571893746	0.304	0.056	3.811146813291412e-44	8	Tmed5
7.199523700096783e-48	0.41839000895673273	0.659	0.187	1.2158555624723447e-43	8	Pkm
8.07787056223326e-48	0.4486005302509217	0.29	0.053	1.364190780549953e-43	8	Atp6v1e1
1.9700247169117416e-47	0.8230263396500278	0.253	0.042	3.3269777419205492e-43	8	Cpeb4
2.06212987285537e-43	0.3259433386322379	0.3	0.059	3.482524929278149e-39	8	Gadd45g
7.597243885347242e-43	0.255284337401706	0.281	0.054	1.2830225473574423e-38	8	Mef2a
2.4751185645703968e-42	0.9808487975640103	0.779	0.281	4.179980231846486e-38	8	Ubc
5.917653907893411e-42	1.0682170839302993	0.733	0.263	9.993733919650392e-38	8	Cstb
6.212410459879547e-42	0.27695784399735746	0.272	0.052	1.049151878464458e-37	8	Taok1
7.940587313058753e-41	0.5747970259625137	0.742	0.242	1.3410063854293622e-36	8	Ddx5
9.162893293244432e-41	0.40285409849499354	0.336	0.074	1.5474294193631198e-36	8	Arid5b
7.541474665921994e-40	0.2687743962768119	0.419	0.106	1.2736042415809063e-35	8	Zfp36l2
1.17510933762981e-39	1.1116207512421497	0.829	0.405	1.984524649389223e-35	8	S100a11
1.1119473216196933e-38	0.3588453175917592	0.539	0.155	1.877856636751338e-34	8	Nfkb1
1.3912081877634475e-38	1.0399968365010652	0.825	0.376	2.3494723874949102e-34	8	Eif1
4.865190873279895e-38	0.5744586990860041	0.272	0.056	8.216334346795087e-34	8	Larp4b
4.463279507819634e-37	0.4181501032164099	0.737	0.243	7.537586432805797e-33	8	B2m
