gene_name	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14
Zfp146	0.03875913856264992	0.03526537709123277	0.07846533195383862	0.08771233639102578	0	0	0.0036208802008880006	0.09728924232744088	0.10878271901460773	0.10552667308241577	0.09034498155316512	0.035349750131152234	0	0	0
Cox7a1	0.013429600132523088	0	0	0.036294417248746276	0	0	0.006363870740688135	0	0	0	0.005403946349490883	0.02213238654578296	0	0	0
Capns1	1.8035456076827008	1.7799756757748564	1.4161256398552067	1.4866675914951166	1.7890856844426357	1.8031487909554262	1.4788911544737333	1.304018562496863	0.8365926691604049	1.2205616553178151	1.3195221546871927	1.1593321268426275	1.2255612417015849	1.2995751198404066	2.121002696968246
Tbcb	0.5827037676878662	0.6151009091114918	0.5643989985748723	0.8043463698324494	0.7015886024012911	0.8100258906476213	0.7060369186399376	0.4979428810935239	0.04679665871571344	0.2823666445760862	0.36002461772970434	0.5264528816551635	0	0.4994796535691664	0.8016091191770964
Polr2i	0.355655800347771	0.3290152196555556	0.3790698026485682	0.4567110372562007	0.09889279354588361	0.2779682529116763	0.24701643755981387	0.4559083803524282	0.14310590257010183	0.30653007403399807	0.14776786822971644	0.15642372448831282	1.2237784534679836	0.5460943212616366	0
Wdr62	0.013703237879961944	0.03648632065778095	0.06422521796534009	0.07046131908654016	0	0.15076040405419847	0.0025957980322665014	0.1078619118395215	0	0.00656471864564867	0.013218975731351347	0.07965367814372121	0	0.20027814203235403	0
Thap8	0.026816937858010727	0	0	0	0	0	0	0	0	0	0	0	0	0.011224533195161614	0
Clip3	0.0062576077439880865	0.01751051569572321	0.13108763545105825	0	0	0	0	0	0	0.005622604127383752	0.2080694781368718	0	0	0	0
Alkbh6	0.07858111122902836	0.059523688362147165	0.0726875212602105	0.2322439415043236	0	0	0.11292155573601702	0.10549337669340195	0.009626677654455261	0.010425666275986074	0.08049791476467259	0.05868035493847996	0	0.011224533195161614	0
Sdhaf1	0.026841504362978736	0.06523527767861839	0.07536023049721474	0.06807988651633418	0	0	0.27510063103479737	0.04702894325951718	0	0.01562653877610272	0.032249941101564664	0.07187591050755211	0	0.5340573798591121	0
E130208F15Rik	0	0	0	0.006198863889237872	0	0	0	0.027913254817693623	0	0	0	0.008944003454666238	0	0.06777431323421707	0
Lrfn3	0.027749580839310777	0.016683597819427826	0.09385328007594557	0	0	0	0	0	0.01466215932856567	0	0.020106127284446475	0	0	0	0
Tyrobp	0.4862398199620147	0.43100281843278804	0.5551285086660143	2.4693283871851066	0.3740476853178094	0.3777599874954444	0.20538216106943052	0.8036000331055488	3.538088373390812	0.2786966317615459	0.14893081683838633	2.6932631200376225	1.1985681237932568	1.9245848623195005	0.7011670902123223
Hcst	0.06518197088164222	0.02322820225694336	0	0.07650938284584397	0.11299580983460819	0	0	0.0017161314175801058	0.9507943415387691	0	0	0.28971885999175956	0.5404888155895495	1.285482158441133	0
Nfkbid	0.052014880325081066	0.012248900710828958	0.06300355318547583	0.5147773040906105	0	0	0.20508258328815765	0.009205413312095494	0.7077047991464465	0.17071310528504413	0	0.2913019906680042	0.563739594152974	0.5692902424578952	0
Aplp1	0.013780586565937962	0.015466298583106766	0	0	0	0	0	0.07531540484368436	0.014528107598560483	0.010425666275986074	0.01727987769694356	0.007021292742535676	0	0	0
Nphs1	0.012717025538731141	0	0	0	0	0	0	0	0	0	0.004440889168722471	0.010257183991444685	0	0	0
Arhgap33	0.026282238233230667	0	0.022473705108559894	0	0	0	0.01803779317135	0.004735516538566647	0	0.005622604127383752	0.01829738737095759	0	0	0	0
Proser3	0.03761918456701739	0.01751051569572321	0	0	0	0	0.08794894966914035	0	0	0.00656471864564867	0.004757543600113898	0	0	0	0
Hspb6	0.03794692863120707	0.038018343215980036	0.017294848193184085	0.05337731025297494	0	0	0.16225775683982738	0.07569683172801069	0	0.49833900748098503	0.017010707454018236	0.02726217411036784	0	0	0
Lin37	0.1407914769385171	0.08538076631737188	0.01930248212353228	0.12527462193692984	0.20621628784914608	0.12545243839584705	0.2128186376271698	0.15692285987654916	0.012272441731636146	0	0.038910214803215916	0.11368174459940253	0.624414420922555	0.03330255640033492	0
Psenen	0.51281988376169	0.573474172514829	0.8138088459412147	1.0148491373975885	0.44717168318440836	1.0183302675978574	0.7040039169756239	0.729414850659621	0.8250456996848301	0.3556767409058099	0.507971957412368	0.9144779934892249	0.6050771062739524	0.4275906287107061	0.6984208847181571
U2af1l4	0	0.04928082834624546	0.005187271720690181	0	0.10269002685305322	0	0	0	0	0	0.003534970333974417	0.017519282133271634	0	0	0
Gm49396	0	0	0	0	0	0	0	0.0015090711605006133	0	0	0	0	0	0	0
Kmt2b	0.14677262962349494	0.13886330366448443	0.09229804341696138	0.39601948232555095	0.03960756906826217	0	0.33072898426336955	0.4247395269015459	0.07728984685981673	0.12041248515605389	0.41675602147020757	0.4579765952900193	0	0.4554812147198969	0
Zbtb32	0	0	0	0.047720343237933546	0	0	0	0	0	0	0	0.22969774058250894	0	0	0
Upk1a	0	0	0.04165577116069422	0	0	0	0	0	0	0	0.008371233927656515	0.008285154499093842	0	0	0
Cox6b1	1.8517982453984672	1.8636251584063315	1.5191459920150616	1.905714725845732	1.601342443111843	1.856771404734836	1.7239763306417004	1.4905797270811765	0.9887733681643547	1.6083291050449253	1.017544255109901	1.4587354565913444	2.2508026327882993	1.4154327505668418	1.9990301796511185
Rbm42	0.41319360472503736	0.5041599636139844	0.532688640581349	0.5281425900554818	0.24530669264065988	0	0.5068912654396358	0.5298429796738907	0.5876926521397561	0.44567407752558774	0.2909303018478567	0.4944850231848238	0.6074265083983141	0.3937549449246137	0.22337949952926311
Haus5	0.049545021869644566	0.03145823629005104	0.00964606688407289	0.012556448513780707	0	0	0.05036059472765501	0.005937917698547983	0.00646413826283266	0.06203924078249377	0	0.005752415331996812	0	0.011224533195161614	0
2200002J24Rik	0.014303960416116422	0	0	0	0	0	0	0.0032271052982587086	0	0	0	0.008678124112120357	0	0	0
Atp4a	0	0	0.014534083325865883	0	0	0	0	0	0	0	0	0	0	0	0.27573648340766266
Tmem147	0.45029856955976727	0.5407845061956212	0.23683058174111254	0.4179531044061592	0.32860445048204695	0.687787447694121	0.5209987823821998	0.38228193188305853	0.03053073264341958	0.30510301233867015	0.29008100811478504	0.27804467301781216	0.4233656383177442	0.7767585052224477	0.8623998693778462
Gapdhs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sbsn	1.7488792155729205	1.688900241010538	1.1822179381823656	0.8346331789957263	1.4722221044219308	1.4658351347172727	1.835415827214139	1.1816732291526095	0.3387825824273705	0.7605297449053605	0.8604483639553936	0.18173001035654912	1.323007129154902	1.3951243886991131	2.6728704555216787
Dmkn	3.025252091664909	3.0606170954727836	1.6684326817816193	1.5595437078993735	2.7850020984907156	2.910766719241763	2.794657382977812	1.6606437015626496	1.4140376135898083	1.8051029190960468	0.6717688574965675	0.9030849607841029	3.0405467721552153	0.6782379467958387	3.0620703996557954
Krtdap	2.7197802694648185	2.687726646636328	1.082017271741521	0.6800785917246325	2.4754974666345166	2.7333424827131934	2.4552720669552643	0.8500681301163981	0.7528097844029553	1.658904435036964	0.36581536244712876	0.3416319212983821	2.06423151505389	0.9740449685864434	0.8362049768606388
Ffar2	0	0.011622091674715666	0	0.09071300182219251	0	0	0	0	0	0	0	0.04826146201598541	0	0	0
Ffar1	0.011496969604664668	0	0.0018722565217453606	0	0	0	0	0	0	0	0	0.006852392592162887	0	0	0
Cd22	0	0	0	0	0	0	0.0020112427164708175	0	0	0	0	0.014960353507536986	0	0	0
Hamp	0	0	0	0.06084860833832741	0	0	0.06033203110638913	0	0	0	0	0	0	0	0
Usf2	0.44027453603775935	0.42764730544258056	0.47506949989176184	0.89315223926108	0.3335031955990335	0.38865525561324904	0.6697387036366701	0.5811014262114298	0.3788203070506462	0.5177421138630784	0.29378229777033676	0.8050413282143701	0	0.7984771151410854	0.22337949952926311
Lsr	0.40381083711526244	0.37079894713806877	0.05463311216960645	0.17539423452534622	0.20068251193428302	0.4227581450316621	0.47182135886308457	0.01785377776382332	0	0.1289098917817248	0	0.1894046623260832	0	0	0.20802228370887188
Fam187b	0.044437343365574526	0	0	0	0	0	0.0010624487039895324	0	0.036150194547853724	0	0.008371233927656515	0.014236635798737947	0	0	0
Fxyd5	0.45139927609824926	0.39112197985412234	0.8746702558579034	1.9131454396491459	0.2189194558809357	0.2113413981757598	0.40069265303074	1.4217295379730435	2.3001111948224207	0.6264204369919312	1.064293765762225	1.9615612161924496	0	1.2083093060026242	0
Fxyd7	0	0	0	0.11960992889276034	0	0	0.0021257932959797576	0	0	0	0.01391300208484125	0.011547939153239734	0	0	0
Fxyd1	0.3077903967961154	0.04200542171570623	0.9136430727831402	0.08404177909617243	0	0.15152484545907766	0.10661845824542433	0	0.07894453074532261	0.10456347138032122	0.9559764280208438	0.015387404595211316	0	0	0
Lgi4	0.060767811790376235	0.01722591622486484	0.11698466099067265	0.022112467085489088	0	0.18223475938115155	0.0064099167733940345	0.10608209510901913	0	0.00656471864564867	0.2125223608705999	0	0	0	0
Fxyd3	2.4845457729687856	2.5448975634593256	0.95626761304091	0.7520705058240117	2.142179301696745	2.503995781392074	1.9814942136047424	0.9024722172174585	0.5816040926559927	1.6895673315466078	0.1787692600450062	0.23034806219329912	1.8362766374782826	0.5037927860038022	2.417412176227447
Hpn	0.01809666012896473	0	0.02827842890542369	0.04227958534865298	0.11240204693993129	0	0.17074404562585366	0.22166012607550528	0	0	0.012679160121386117	0.007809563167806334	0	0	0
Scn1b	0.1641590490062573	0.10513865229466293	0.26472642461778517	0.09339195502092981	0.027151529705812364	0.1363206930064103	0.09359139765121402	0.3904876498441134	0.03602566514935235	0.012150635409799576	0.45731437250053425	0.06140549389580766	0	0.6945356460588468	0.13823449971849608
Gramd1a	0.3469455177416199	0.2562394906015267	0.41360232384790957	0.27575675597153815	0.2977709094009706	0.2734962375957479	0.25496582626701814	1.0181754979634121	0.5277569751557224	0.514783978795203	0.2563778488370021	0.42617528148430067	0	0.6932233576122135	0.303708606550689
Gm37292	0	0	0	0.0014569495196100546	0	0	0	0	0	0	0.005203967791531494	0	0	0	0
Scgb2b27	0.025225754588096696	0.04117449312202714	0	0	0	0	0.015097816825702706	0	0	0	0	0	0	0	0
Wtip	0.23981085118991374	0.24329374620690924	0.29494317370924394	0.0876921214207863	0	0.14851275280157988	0.3499468265255738	0.45423947971279466	0	0.34728185657320715	0.20916895883882028	0.029365376870700646	0.9405140944113372	0	0
Uba2	0.623874192532592	0.6251537454243666	0.4600581652829444	0.3769866168236262	0.2503717219074744	0.7101190002295634	0.6282691301290408	0.40575293866349127	0.2311525615451729	0.2695281520445867	0.2997939371911455	0.3452144124179779	0.6145889392813737	0.16934501666398474	0.8577454513628042
Pdcd2l	0.17834902433712166	0.08453081491551553	0.03563638271232865	0.23931241720986707	0	0	0.045840477411376875	0.028322803077277955	0.028749734827283525	0.005622604127383752	0.08211125197302527	0.11223614937801735	0	0.08485165675825573	0
Gpi1	1.1819999999984703	1.27107966102778	1.0697531103651603	1.3194145582936967	1.0518893531865183	1.0167241398872067	1.3556445075168153	1.1070254851812318	0.8803564334781437	1.3093999105882494	0.8757755701884284	0.9833994867879519	1.0976574633578722	0.9096847671343536	0.5095536922744284
4931406P16Rik	0.271896559073161	0.3534515471001459	0.3964378085998491	0.35346054113098013	0.13504000112195988	0.2772321081940772	0.41801809442232446	1.0655164849189145	0.47671199823998867	1.1019070332866536	0.5329792258060336	0.40669276367262347	0	0.5134159655310271	0.0971722525998443
BC060293	0	0	0	0.03405720566871684	0	0	0.005398480046330514	0.03147938653213758	0	0	0.0149724304208405	0.006564115361495222	0	0	0
Lsm14a	0.5206941813692085	0.5177108789692079	0.3716746344383736	0.603587245427299	0.5218635722687963	0.23068219161182346	0.7274648915850441	0.7538115554227837	0.5366638385098719	0.5561888971707298	0.45041428696266383	0.6009502045391056	0	0.16982745741574687	0.1600109719156522
Gm44567	0.013096048875945	0.028594803468184226	0	0.029481444585989832	0	0	0.025496783239527122	0.06640324566535384	0.05062085046709691	0.00656471864564867	0.018905383089075183	0.07135204018518673	0	0.24407088693264611	0
2310043P16Rik	0.007657011114200643	0	0	0.02751689699164106	0	0	0	0.0034152175524789397	0.011209673301707785	0.005657243611757706	0	0.05107595322560702	0	0.061455717512946595	0
Kctd15	0.08264316117175517	0.16755095795711222	0.06582103983564319	0.044995488184843065	0	0.15076040405419847	0.3293883230642224	0.0017235624502633677	0.009576663407706599	0.4115026604032216	0.03619479790784745	0	0	0	0.11008332133511585
Chst8	0.021974181563863594	0.0176074836062086	0.01127590169037476	0	0	0	0.19034784280444259	0	0	0.6081718326250093	0.06814533825066849	0	0	0	0
Pepd	0.24719533007922695	0.23974260518959523	0.25602541299523096	0.5587930616561622	0.19742754975303278	0.17867682896025927	0.11862642394120172	0.18598244306148964	0.019496903004835434	0.41832932731723066	0.17896380543386298	0.4733179660320102	0	0	0.11008332133511585
Cebpg	0.7802402216057127	0.7679017846815318	0.5681765452010629	0.5978779226875912	0.5938986937914115	0.9249823387981793	0.8833883560272585	1.1686015021802747	0.23254325552179755	0.6924538096163779	0.35340220241267034	0.5196065339797928	0	1.462745614557535	0.9506679046275847
Gm45094	0	0	0.019926932151036275	0.06084860833832741	0	0	0.002259252823278398	0	0	0	0.00948895240448363	0.006564115361495222	0	0	0
Cebpa	0.917551340208046	0.9506751900217794	0.28726838869238586	0.40228848132568173	0.9507412388625542	1.0107456175533904	0.7202849752928466	0.12156289552290837	0.4337553258950718	0.2620937970847637	0.3577350028820541	0.9523791648821869	0.6145889392813737	0	1.6571670737226323
Slc7a10	0	0	0	0.04901909064520448	0	0	0	0	0	0	0.01032111288138886	0	0	0	0
Lrp3	0	0	0.1823920292820322	0	0	0	0	0	0	0.0275899000496635	0.16862815516382793	0	0	0	0
Gpatch1	0.036127806580883395	0.014748877297210156	0.12501453827478787	0.027044755011668135	0.1095245292863471	0	0.09282052643541763	0.17835981714579685	0	0.03635574330508673	0.07522085928003253	0.018161865999398993	0	0	0
Gm44636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhpn2	0.012359324613236345	0.014157824596128452	0.0111595846223175	0	0	0	0.13901748524964574	0.00431548186694305	0	0	0.005883584697266376	0	0	0	0
Faap24	0.02552870058801346	0.035498129116743334	0.07542533164026868	0.05949394252946144	0	0	0.003210094257034854	0.1452390424145467	0	0.146546080442039	0	0.016038340792593753	0.5225615663259743	0	0
Cep89	0.014150411927524562	0.029913776340525236	0.028208871878689524	0.04602101304109437	0	0	0.07941706938799489	0.030193338030752078	0	0	0.012396808317421338	0.007021292742535676	0	0	0
Nudt19	0.050364101936535094	0.11470559039408645	0.11993967415585732	0.03014855308326983	0.10521516109507374	0.14851275280157988	0.1257420717378533	0.2190242023295444	0	0.021162204836980926	0.12675432086204882	0.044261070812036986	0	0	0.13823449971849608
Ankrd27	0.06855669685911828	0.09657310698342479	0.09570200121158487	0	0.0879215629822468	0	0.14583097833896175	0.07771417748351865	0.008744379559674062	0.06437961369015956	0.1106481805389757	0.061366369400378054	0	0	0
Pdcd5	0.8390962525406	0.9062389923312613	0.6211861983235505	0.7877720092818974	0.5022702691810468	0.7768121478502666	0.7484023726908396	0.3985553484408945	0.3035941569148472	0.43584005647905394	0.4446651544812733	0.4943213702600614	0.5869346039282128	0.03982210418100169	0.38151410323341506
Dpy19l3	0	0.03319836470006541	0.03684671573108919	0.04736182031981822	0.011845686779190599	0	0.06896345465936697	0	0.006459607743031224	0	0.07505769950082293	0.0074353101772733935	0	0.061455717512946595	0
Zfp507	0.1432713630881248	0.20539430011498608	0.17230388860773077	0.07385924244035423	0	0.04753520709892705	0.19454829327831577	0.22228765940664358	0.034222787925861864	0	0.2458995480888528	0.0409951123367664	0	0.11502295401783964	0
Tshz3	0.037760909115060755	0.07528014968674099	0.21699107050584032	0	0	0.125981008465463	0.033493717887530375	0.21063677747885146	0.011077634884282041	0.0710542728096021	0.26640721420875996	0.0207470390987404	0	0.0781189534145568	0
Gm37452	0	0.005115362323273265	0.04358494969057722	0	0	0	0	0.1219596899995802	0	0.02237131884439887	0.07368463921578358	0.009129315355008518	0	0	0
Gm38340	0.009862615918523504	0.003303227446081627	0.08903355274293465	0	0.10419033694845417	0	0	0.18129412894419333	0	0.03214244573394295	0.1145617695251668	0	0	0	0
E230020A03Rik	0.011701076130691521	0	0.05711070422673039	0	0	0.037060217902459225	0.0034011078422127106	0.17691441741360298	0	0.2398830246846577	0.17902143098730913	0	0	0.03982210418100169	0
Zfp536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uri1	0.17473443700754132	0.22056028844642003	0.2058434967687402	0.20384423629241885	0.29455911710213867	0	0.17369366851679155	0.2069431540424002	0.010277191943444694	0.013715093560190975	0.29116319872481294	0.10936450553090743	0	0	0.27479098918416245
Ccne1	0.09899583528379857	0.024119011444460735	0.0670083369442861	0	0	0	0.06977656417800986	0.0663141306005617	0	0.7012498392778127	0.006227624106430655	0.014236635798737947	0	0.05108362880338797	0.19384893937882847
1600014C10Rik	0.05034001896200743	0.04383627065123834	0.0684200813875634	0.05723783151221659	0	0	0.08228330108858395	0.03962232310775279	0.08032357591071548	0.017773968710834188	0.052251109482701764	0.21276913774541473	0	0.022324473448885728	0
Plekhf1	0.03476194212675018	0	0.1589959638331981	0.03961265273847689	0	0	0.005378612594465912	0	0	0.024189406927162607	0.06516911698943699	0.02184341044661074	0	0	0
Pop4	0.14172941817134824	0.09583380686024542	0.13592166412482548	0.1339984817474198	0	0.22728420472618532	0.20804972516461237	0.11385450987256827	0.009701664923739564	0	0.06257199093496224	0.18297914878782917	0	0.07230803891630411	0.35400729657800445
Zfp619	0	0.015391430855629253	0.04890588307297708	0.010638998074773106	0	0	0.0042675357920360585	0.003667264750678149	0.022703434230288068	0	0.008315167666721721	0.0160271303070894	0	0	0
Vstm2b	0	0	0.05475007805229919	0	0	0	0	0	0	0	0	0	0	0	0
AI987944	0.009144250163905373	0.02916379793460086	0.06099318347787207	0.11169493979553997	0	0	0	0.001924219466690605	0	0.40134139092430227	0.031670005906384156	0.01663752153996503	0	0.7044894227475536	0
Gm20449	0	0	0	0	0	0	0	0	0	0	0	0.022366786533361077	0	0	0
AW146154	0	0.012638398871722824	0.04014185338524226	0	0	0	0	0	0.005568922953076576	0	0.022809260670932915	0.008678124112120357	0	0	0
